FOV_cell_label,Event_time,Cell_number,cell_x,cell_y,slip_area
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,201,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,202,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,203,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,204,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,206,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,207,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,208,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,210,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,211,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,212,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,216,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area1_long_acq_cancer20220308_slip2_area1_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,217,4.0,182.59290780141845,146.59574468085106,slip2_area1
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,286,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,287,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,288,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,289,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,292,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,293,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,294,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,298,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,303,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,328,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,329,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_4,461,4.0,158.65396341463415,90.21036585365852,slip2_area2
cancer_cancer20220308_slip2_area2_long_acq_cancer20220308_slip2_area2_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_16,149,16.0,254.36690647482013,207.5940390544707,slip2_area2
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,0,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,112,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,113,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,115,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,116,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,117,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,121,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,122,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,123,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,124,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,125,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,126,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,127,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,128,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,129,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,130,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,131,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,132,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,133,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,134,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,135,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,136,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,137,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,138,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,139,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,140,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,141,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,142,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,143,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,144,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,145,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,146,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,147,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,148,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,149,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,150,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,151,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,152,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,153,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,154,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,155,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,156,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,157,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,158,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,159,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,160,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,161,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,162,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,163,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,164,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,165,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,166,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,167,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,168,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,169,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,170,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,171,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,172,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,173,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,174,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,175,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,176,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,177,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,178,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,179,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,180,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,181,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,182,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,183,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,184,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,185,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,186,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,239,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,251,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,252,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,270,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,281,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,302,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,305,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,313,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,314,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,380,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,385,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,388,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,389,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,390,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,391,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,394,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,403,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,404,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,405,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,406,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,407,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,408,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,410,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,412,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,413,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,414,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,415,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,416,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,417,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,418,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,419,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,420,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,421,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,422,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,423,18.0,96.52830188679243,305.08490566037733,slip2_area3
cancer_cancer20220308_slip2_area3_long_acq_cancer20220308_slip2_area3_long_acq_blue_0.112_green_0.0673_LT47D_1_cell_18,424,18.0,96.52830188679243,305.08490566037733,slip2_area3
