Unnamed: 0,cell_id,event_time,event_length,event_amplitude,event_integrated,cell_x,cell_y,std,expt,stage,trial_string,Slip_Area,Cell_Number
10074,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_64,4453.5,41.0,-0.0403792087083502,-1.0843889383384229,295.0628571428571,111.88857142857142,0.0051401515260817,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,64
10075,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_65,1620.5,11.0,0.0080428391867135,0.0868704644381124,359.49122807017545,111.82456140350877,0.0051617406330122,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,65
10076,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_70,871.0,12.0,-0.0100692371488086,-0.1051017176058309,147.50395778364117,118.92084432717678,0.0054940425441792,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,70
10077,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_71,480.0,24.0,-0.0085098447036489,-0.19171759545958,23.612377850162865,119.61889250814332,0.0059818219211155,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,71
10078,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_71,1263.0,44.0,-0.0202854674803201,-0.5605139055057629,23.612377850162865,119.61889250814332,0.0059818219211155,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,71
10079,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_71,4437.0,24.0,-0.0252947288122498,-0.4267236371370174,23.612377850162865,119.61889250814332,0.0059818219211155,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,71
10080,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_76,2195.5,27.0,-0.0078364108527496,-0.1854363898509647,258.27378190255223,123.84686774941996,0.004257393777235,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,76
10081,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_81,626.5,11.0,0.007226040758266,0.0751865190686345,160.9078431372549,141.4921568627451,0.0044024605813603,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,81
10082,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_81,729.0,8.0,0.0076693225359856,0.0578923658737864,160.9078431372549,141.4921568627451,0.0044024605813603,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,81
10083,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_81,1109.0,24.0,-0.0073219146208624,-0.155850975154962,160.9078431372549,141.4921568627451,0.0044024605813603,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,81
10084,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_81,3654.0,8.0,0.0075275981348568,0.0574261653903107,160.9078431372549,141.4921568627451,0.0044024605813603,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,81
10085,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_81,3817.5,9.0,0.0074656147696492,0.0647815000885443,160.9078431372549,141.4921568627451,0.0044024605813603,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,81
10086,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_81,4081.5,11.0,-0.0081993701961897,-0.0822478247700013,160.9078431372549,141.4921568627451,0.0044024605813603,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,81
10087,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_84,4255.0,8.0,0.0076866724555086,0.0588950981701736,135.1916859122402,145.97921478060047,0.0048121261947636,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,84
10088,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_85,1244.0,8.0,-0.0078335214697949,-0.0598036990318383,294.72210953346854,146.6653144016227,0.0043911804145513,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,85
10089,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_86,1371.5,29.0,-0.0190423433785573,-0.4009284269349933,380.843621399177,147.7119341563786,0.0068216717969382,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,86
10090,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_86,2320.0,10.0,0.0106881301257142,0.09906653075247,380.843621399177,147.7119341563786,0.0068216717969382,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,86
10091,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_86,2627.0,28.0,-0.0184126596163919,-0.3885435882934578,380.843621399177,147.7119341563786,0.0068216717969382,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,86
10092,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_86,4132.5,53.0,-0.0459369003685657,-1.51495638227271,380.843621399177,147.7119341563786,0.0068216717969382,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,86
10093,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_86,4471.0,10.0,0.0092702762692065,0.0914900171503734,380.843621399177,147.7119341563786,0.0068216717969382,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,86
10094,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_94,4297.0,24.0,0.0086129776213694,0.1845687268984355,150.8983666061706,162.7513611615245,0.0050568609314081,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,94
10095,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_95,458.5,71.0,-0.0071103988230616,-0.3632168510824222,369.8568329718004,170.4229934924078,0.0026682489329427,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,95
10096,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_110,2104.0,28.0,0.0148382920917478,0.3507417600624423,6.24,195.27,0.0060495906875512,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,110
10097,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_114,1250.0,8.0,-0.0138425821019499,-0.0973414272663258,179.3409836065574,201.39344262295083,0.0056671038012828,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,114
10098,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1_cell_117,762.0,10.0,0.0100183131880113,0.0901652449448198,357.7879518072289,204.00963855421688,0.004762396550651,TTX_10um,pre,cancer_20201216_slip1_area2_long_acq_long_acq_blue_0.0296_green_0.0765_heated_to_37_1,slip1_area2,117
