Unnamed: 0,cell_id,event_time,event_length,event_amplitude,event_integrated,cell_x,cell_y,std,expt,stage,trial_string,Slip_Area,Cell_Number
1796,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,581.5,9.0,-0.0083778961037566,-0.0684559720777795,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1797,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,704.0,10.0,-0.0070869019189497,-0.067366287437998,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1798,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,786.0,60.0,-0.009971865973551,-0.5021493086236997,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1799,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,853.0,36.0,-0.0093082592678377,-0.2581562612733966,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1800,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,981.0,10.0,0.0096982749141056,0.0847488865671615,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1801,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,1031.0,50.0,0.0098489980236444,0.3530604143336797,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1802,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,1110.5,63.0,0.0121240546741199,0.5753573176268176,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1803,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,1204.0,62.0,0.0123703178663885,0.4844345613211684,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1804,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,1467.0,190.0,-0.0136073299550312,-1.688905875327933,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
1805,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1_cell_8,1596.0,26.0,-0.0087810476103156,-0.2078689036301393,441.6684881602914,258.91985428051004,0.0071312302437266,L453,none,cancer_cancer20220309_slip1_area1_long_acq_cancer20220309_slip1_area1_long_acq_blue_0.112_green_0.0673_L453_1,slip1_area1,8
