Unnamed: 0,cell_id,event_time,event_length,event_amplitude,event_integrated,cell_x,cell_y,std,expt,stage,trial_string,Slip_Area,Cell_Number
385,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1_cell_3,2165.0,20.0,-0.0134001255164708,-0.2115574629247881,337.1392,41.0064,0.003232144718666,SUM159,none,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1,slip1_area3,3
386,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1_cell_3,3875.0,46.0,-0.0118196769634394,-0.4106196306049435,337.1392,41.0064,0.003232144718666,SUM159,none,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1,slip1_area3,3
387,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1_cell_73,1210.0,22.0,0.0073873368993275,0.1501025870326351,229.45189003436423,351.053264604811,0.0040525643171502,SUM159,none,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1,slip1_area3,73
388,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1_cell_73,1258.0,8.0,0.0066831670666309,0.0509765532320878,229.45189003436423,351.053264604811,0.0040525643171502,SUM159,none,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1,slip1_area3,73
389,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1_cell_73,3262.0,28.0,0.0077356491060966,0.1938073557363453,229.45189003436423,351.053264604811,0.0040525643171502,SUM159,none,cancer_cancer20220218_slip1_area3_long_acq_cancer20220218_slip1_area3_long_acq_blue_0.112_green_0.0673_SUM159_1,slip1_area3,73
